Date,IBEX_Close
2003-12-03,7384.2998046875
2003-12-04,7367.10009765625
2003-12-05,7348.10009765625
2003-12-09,7391.0
2003-12-10,7358.7998046875
2003-12-11,7432.2001953125
2003-12-12,7434.39990234375
2003-12-15,7471.7998046875
2003-12-16,7487.0
2003-12-17,7506.2998046875
2003-12-18,7585.5
2003-12-19,7617.60009765625
2003-12-22,7619.10009765625
2003-12-23,7696.5
2003-12-29,7760.39990234375
2003-12-30,7737.2001953125
2004-01-02,7879.2001953125
2004-01-05,7911.39990234375
2004-01-07,7913.7001953125
2004-01-08,7943.39990234375
2004-01-09,7924.60009765625
2004-01-12,7934.60009765625
2004-01-13,7946.10009765625
2004-01-14,7978.10009765625
2004-01-15,7957.2998046875
2004-01-16,7979.2998046875
2004-01-19,8016.2998046875
2004-01-20,7987.89990234375
2004-01-21,8051.89990234375
2004-01-22,8101.2998046875
2004-01-23,8114.5
2004-01-26,8031.39990234375
2004-01-27,8061.10009765625
2004-01-28,8116.39990234375
2004-01-29,8013.10009765625
2004-01-30,7929.89990234375
2004-02-02,7958.60009765625
2004-02-03,7960.2998046875
2004-02-04,7888.7998046875
2004-02-05,7949.10009765625
2004-02-06,8024.89990234375
2004-02-09,8135.2001953125
2004-02-10,8171.89990234375
2004-02-11,8197.2001953125
2004-02-12,8242.2998046875
2004-02-13,8199.599609375
2004-02-16,8226.5
2004-02-17,8258.900390625
2004-02-18,8283.0
2004-02-19,8340.599609375
2004-02-20,8237.7998046875
2004-02-23,8245.2001953125
2004-02-24,8159.60009765625
2004-02-25,8173.60009765625
2004-02-26,8160.2001953125
2004-02-27,8249.400390625
2004-03-01,8300.400390625
2004-03-02,8354.0
2004-03-03,8280.400390625
2004-03-04,8337.900390625
2004-03-05,8346.099609375
2004-03-08,8369.7001953125
2004-03-09,8286.7001953125
2004-03-10,8292.900390625
2004-03-11,8112.39990234375
2004-03-12,8032.60009765625
2004-03-15,7699.10009765625
2004-03-16,7810.7001953125
2004-03-17,7948.10009765625
2004-03-18,7820.39990234375
2004-03-19,7879.10009765625
2004-03-22,7727.7998046875
2004-03-23,7768.2998046875
2004-03-24,7752.89990234375
2004-03-25,7914.7998046875
2004-03-26,7952.7998046875
2004-03-29,8021.10009765625
2004-03-30,8004.2001953125
2004-03-31,8018.10009765625
2004-04-01,8097.89990234375
2004-04-02,8269.7001953125
2004-04-05,8285.900390625
2004-04-06,8281.7998046875
2004-04-07,8294.7998046875
2004-04-08,8390.099609375
2004-04-13,8444.2998046875
2004-04-14,8352.0
2004-04-15,8310.400390625
2004-04-16,8387.900390625
2004-04-19,8340.400390625
2004-04-20,8375.2001953125
2004-04-21,8282.099609375
2004-04-22,8293.599609375
2004-04-23,8331.7001953125
2004-04-26,8362.900390625
2004-04-27,8359.0
2004-04-28,8232.7001953125
2004-04-29,8159.39990234375
2004-04-30,8109.5
2004-05-03,8170.60009765625
2004-05-04,8151.60009765625
2004-05-05,8235.7998046875
2004-05-06,8119.2998046875
2004-05-07,8027.0
2004-05-10,7815.10009765625
2004-05-11,7909.0
2004-05-12,7829.0
2004-05-13,7866.39990234375
2004-05-14,7779.7001953125
2004-05-17,7671.89990234375
2004-05-18,7724.89990234375
2004-05-19,7900.0
2004-05-20,7817.2001953125
2004-05-21,7806.5
2004-05-24,7883.89990234375
2004-05-25,7841.5
2004-05-26,7926.10009765625
2004-05-27,7965.39990234375
2004-05-28,7951.60009765625
2004-05-31,7959.2998046875
2004-06-01,7848.39990234375
2004-06-02,7908.7001953125
2004-06-03,7901.89990234375
2004-06-04,8010.7001953125
2004-06-07,8109.0
2004-06-08,8103.7001953125
2004-06-09,8075.2001953125
2004-06-10,8097.7001953125
2004-06-11,8062.2998046875
2004-06-14,7965.2001953125
2004-06-15,8028.60009765625
2004-06-16,8069.2998046875
2004-06-17,8102.89990234375
2004-06-18,8109.2001953125
2004-06-21,8129.2998046875
2004-06-22,8056.5
2004-06-23,8107.2001953125
2004-06-24,8162.60009765625
2004-06-25,8120.5
2004-06-28,8184.39990234375
2004-06-29,8131.2001953125
2004-06-30,8078.2998046875
2004-07-01,8085.2998046875
2004-07-02,8034.60009765625
2004-07-05,8060.2998046875
2004-07-06,8022.7998046875
2004-07-07,8063.7998046875
2004-07-08,8085.0
2004-07-09,8047.5
2004-07-12,8053.60009765625
2004-07-13,8076.5
2004-07-14,8029.60009765625
2004-07-15,7983.10009765625
2004-07-16,8010.89990234375
2004-07-19,7981.39990234375
2004-07-20,7990.0
2004-07-21,8031.39990234375
2004-07-22,7925.2001953125
2004-07-23,7848.7998046875
2004-07-26,7740.89990234375
2004-07-27,7842.2998046875
2004-07-28,7809.10009765625
2004-07-29,7872.7998046875
2004-07-30,7919.2998046875
2004-08-02,7869.0
2004-08-03,7894.2001953125
2004-08-04,7812.2998046875
2004-08-05,7836.5
2004-08-06,7681.0
2004-08-09,7633.60009765625
2004-08-10,7654.7001953125
2004-08-11,7607.7001953125
2004-08-12,7624.2001953125
2004-08-13,7578.2998046875
2004-08-17,7670.7001953125
2004-08-18,7709.10009765625
2004-08-19,7734.5
2004-08-20,7707.10009765625
2004-08-23,7788.89990234375
2004-08-24,7792.7001953125
2004-08-25,7784.10009765625
2004-08-26,7838.2001953125
2004-08-27,7882.2998046875
2004-08-30,7881.7001953125
2004-08-31,7869.5
2004-09-01,7938.89990234375
2004-09-02,7983.89990234375
2004-09-03,8061.10009765625
2004-09-06,8107.60009765625
2004-09-07,8112.10009765625
2004-09-08,8096.39990234375
2004-09-09,8039.10009765625
2004-09-10,8055.89990234375
2004-09-13,8120.10009765625
2004-09-14,8091.7998046875
2004-09-15,8060.7001953125
2004-09-16,8078.7998046875
2004-09-17,8085.2998046875
2004-09-20,8053.5
2004-09-21,8071.10009765625
2004-09-22,8021.7001953125
2004-09-23,7990.89990234375
2004-09-24,7986.10009765625
2004-09-27,7939.7001953125
2004-09-28,7988.2998046875
2004-09-29,8048.0
2004-09-30,8029.2001953125
2004-10-01,8220.599609375
2004-10-04,8304.900390625
2004-10-05,8305.2998046875
2004-10-06,8323.599609375
2004-10-07,8332.7001953125
2004-10-08,8323.2001953125
2004-10-11,8301.7001953125
2004-10-13,8296.400390625
2004-10-14,8255.5
2004-10-15,8261.099609375
2004-10-18,8267.0
2004-10-19,8347.7001953125
2004-10-20,8288.599609375
2004-10-21,8345.599609375
2004-10-22,8372.400390625
2004-10-25,8230.2001953125
2004-10-26,8232.5
2004-10-27,8338.400390625
2004-10-28,8435.400390625
2004-10-29,8418.2998046875
2004-11-02,8506.099609375
2004-11-03,8525.7001953125
2004-11-04,8533.7998046875
2004-11-05,8570.599609375
2004-11-08,8578.099609375
2004-11-09,8549.599609375
2004-11-10,8527.900390625
2004-11-11,8558.5
2004-11-12,8550.0
2004-11-15,8520.099609375
2004-11-16,8458.2001953125
2004-11-17,8624.0
2004-11-18,8636.2998046875
2004-11-19,8625.900390625
2004-11-22,8603.400390625
2004-11-23,8607.2001953125
2004-11-24,8668.0
2004-11-25,8755.400390625
2004-11-26,8739.2001953125
2004-11-29,8715.5
2004-11-30,8693.0
2004-12-01,8773.900390625
2004-12-02,8811.400390625
2004-12-03,8787.900390625
2004-12-07,8818.400390625
2004-12-09,8775.599609375
2004-12-10,8827.2001953125
2004-12-13,8887.900390625
2004-12-14,8893.7998046875
2004-12-15,8871.2001953125
2004-12-16,8898.7998046875
2004-12-17,8866.0
2004-12-20,8894.5
2004-12-21,8941.7998046875
2004-12-22,9025.0
2004-12-23,9054.2001953125
2004-12-27,9050.7001953125
2004-12-28,9077.099609375
2004-12-29,9100.7001953125
2004-12-30,9080.7998046875
2005-01-03,9124.099609375
2005-01-04,9120.0
2005-01-05,9024.400390625
2005-01-07,9041.099609375
2005-01-10,9028.5
2005-01-11,8966.400390625
2005-01-12,8945.7001953125
2005-01-13,9016.7998046875
2005-01-14,9025.099609375
2005-01-17,9094.400390625
2005-01-18,9096.900390625
2005-01-19,9087.599609375
2005-01-20,9017.7001953125
2005-01-21,8999.400390625
2005-01-24,8967.099609375
2005-01-25,9033.2001953125
2005-01-26,9058.099609375
2005-01-27,9125.2998046875
2005-01-28,9139.400390625
2005-01-31,9223.900390625
2005-02-01,9257.0
2005-02-02,9307.0
2005-02-03,9310.400390625
2005-02-04,9422.5
2005-02-07,9461.7001953125
2005-02-08,9479.2001953125
2005-02-09,9450.7998046875
2005-02-10,9451.2001953125
2005-02-11,9588.2998046875
2005-02-14,9585.0
2005-02-15,9634.2998046875
2005-02-16,9575.599609375
2005-02-17,9585.7001953125
2005-02-18,9570.099609375
2005-02-21,9464.599609375
2005-02-22,9350.2998046875
2005-02-23,9354.099609375
2005-02-24,9352.599609375
2005-02-25,9439.7001953125
2005-02-28,9391.0
2005-03-01,9472.2998046875
2005-03-02,9443.599609375
2005-03-03,9418.7998046875
2005-03-04,9538.0
2005-03-07,9545.900390625
2005-03-08,9480.2001953125
2005-03-09,9410.2998046875
2005-03-10,9319.400390625
2005-03-11,9330.2001953125
2005-03-14,9296.5
2005-03-15,9354.7001953125
2005-03-16,9201.2001953125
2005-03-17,9235.7998046875
2005-03-18,9263.900390625
2005-03-21,9225.400390625
2005-03-22,9299.2001953125
2005-03-23,9252.099609375
2005-03-24,9309.2998046875
2005-03-29,9324.099609375
2005-03-30,9280.099609375
2005-03-31,9258.7998046875
2005-04-01,9289.5
2005-04-04,9206.0
2005-04-05,9298.099609375
2005-04-06,9382.099609375
2005-04-07,9392.400390625
2005-04-08,9385.7998046875
2005-04-11,9334.7998046875
2005-04-12,9303.099609375
2005-04-13,9373.900390625
2005-04-14,9364.5
2005-04-15,9155.2001953125
2005-04-18,9025.7998046875
2005-04-19,9046.2001953125
2005-04-20,9016.599609375
2005-04-21,9018.7001953125
2005-04-22,9096.400390625
2005-04-25,9106.2001953125
2005-04-26,9083.7001953125
2005-04-27,8985.0
2005-04-28,8985.400390625
2005-04-29,9001.599609375
2005-05-02,9119.900390625
2005-05-03,9168.2998046875
2005-05-04,9195.7001953125
2005-05-05,9235.5
2005-05-06,9263.099609375
2005-05-09,9223.5
2005-05-10,9146.099609375
2005-05-11,9149.900390625
2005-05-12,9213.099609375
2005-05-13,9222.5
2005-05-16,9217.7001953125
2005-05-17,9213.2998046875
2005-05-18,9364.2001953125
2005-05-19,9400.099609375
2005-05-20,9368.5
2005-05-23,9397.0
2005-05-24,9372.400390625
2005-05-25,9351.2998046875
2005-05-26,9417.900390625
2005-05-27,9381.5
2005-05-30,9466.7998046875
2005-05-31,9427.099609375
2005-06-01,9550.7998046875
2005-06-02,9539.7001953125
2005-06-03,9497.7001953125
2005-06-06,9449.400390625
2005-06-07,9535.5
2005-06-08,9487.7001953125
2005-06-09,9494.0
2005-06-10,9561.5
2005-06-13,9579.2001953125
2005-06-14,9614.400390625
2005-06-15,9563.599609375
2005-06-16,9624.7001953125
2005-06-17,9682.2998046875
2005-06-20,9659.5
2005-06-21,9712.5
2005-06-22,9726.2001953125
2005-06-23,9769.599609375
2005-06-24,9677.400390625
2005-06-27,9622.900390625
2005-06-28,9682.5
2005-06-29,9769.2001953125
2005-06-30,9783.2001953125
2005-07-01,9829.099609375
2005-07-04,9815.0
2005-07-05,9807.400390625
2005-07-06,9832.5
2005-07-07,9644.400390625
2005-07-08,9793.2001953125
2005-07-11,9876.2998046875
2005-07-12,9873.400390625
2005-07-13,9937.7998046875
2005-07-14,9965.2001953125
2005-07-15,9943.7998046875
2005-07-18,9961.0
2005-07-19,10045.0
2005-07-20,10007.0
2005-07-21,10021.5
2005-07-22,10018.7998046875
2005-07-25,10017.099609375
2005-07-26,10043.2998046875
2005-07-27,10088.7001953125
2005-07-28,10128.7998046875
2005-07-29,10115.599609375
2005-08-01,10068.900390625
2005-08-02,10113.900390625
2005-08-03,10149.7001953125
2005-08-04,10074.2998046875
2005-08-05,10045.400390625
2005-08-08,10115.5
2005-08-09,10145.599609375
2005-08-10,10229.2001953125
2005-08-11,10222.099609375
2005-08-12,10187.2001953125
2005-08-15,10184.900390625
2005-08-16,10139.7998046875
2005-08-17,10094.099609375
2005-08-18,10037.900390625
2005-08-19,10132.900390625
2005-08-22,10174.7998046875
2005-08-23,10104.099609375
2005-08-24,10078.900390625
2005-08-25,9983.2001953125
2005-08-26,9904.7998046875
2005-08-29,9938.5
2005-08-30,9922.2998046875
2005-08-31,10008.900390625
2005-09-01,10134.099609375
2005-09-02,10145.0
2005-09-05,10250.900390625
2005-09-06,10373.2001953125
2005-09-07,10408.0
2005-09-08,10441.2001953125
2005-09-09,10486.599609375
2005-09-12,10494.7001953125
2005-09-13,10429.7998046875
2005-09-14,10459.099609375
2005-09-15,10475.7001953125
2005-09-16,10532.099609375
2005-09-19,10536.0
2005-09-20,10583.400390625
2005-09-21,10500.2998046875
2005-09-22,10536.599609375
2005-09-23,10631.2001953125
2005-09-26,10724.900390625
2005-09-27,10678.5
2005-09-28,10801.7001953125
2005-09-29,10780.599609375
2005-09-30,10813.900390625
2005-10-03,10880.7001953125
2005-10-04,10919.2001953125
2005-10-05,10823.099609375
2005-10-06,10750.900390625
2005-10-07,10732.400390625
2005-10-10,10800.599609375
2005-10-11,10810.2001953125
2005-10-12,10721.7998046875
2005-10-13,10567.099609375
2005-10-14,10629.2998046875
2005-10-17,10629.5
2005-10-18,10529.900390625
2005-10-19,10402.5
2005-10-20,10382.2998046875
2005-10-21,10368.7998046875
2005-10-24,10534.5
2005-10-25,10476.599609375
2005-10-26,10473.400390625
2005-10-27,10328.599609375
2005-10-28,10339.5
2005-10-31,10493.7998046875
2005-11-01,10427.2001953125
2005-11-02,10424.5
2005-11-03,10476.900390625
2005-11-04,10412.2998046875
2005-11-07,10420.900390625
2005-11-08,10440.2001953125
2005-11-09,10456.2998046875
2005-11-10,10438.400390625
2005-11-11,10510.2998046875
2005-11-14,10504.599609375
2005-11-15,10456.2998046875
2005-11-16,10391.7001953125
2005-11-17,10445.2001953125
2005-11-18,10527.099609375
2005-11-21,10535.099609375
2005-11-22,10522.900390625
2005-11-23,10626.7001953125
2005-11-24,10634.2001953125
2005-11-25,10656.2998046875
2005-11-28,10618.7998046875
2005-11-29,10620.099609375
2005-11-30,10557.7998046875
2005-12-01,10678.7001953125
2005-12-02,10649.7998046875
2005-12-05,10532.099609375
2005-12-06,10539.2998046875
2005-12-07,10506.599609375
2005-12-08,10495.7998046875
2005-12-09,10489.2998046875
2005-12-12,10540.0
2005-12-13,10533.599609375
2005-12-14,10502.400390625
2005-12-15,10483.5
2005-12-16,10555.2998046875
2005-12-19,10528.2998046875
2005-12-20,10572.2998046875
2005-12-21,10682.7001953125
2005-12-22,10701.2998046875
2005-12-23,10723.900390625
2005-12-27,10772.7001953125
2005-12-28,10769.5
2005-12-29,10778.099609375
2005-12-30,10733.900390625
2006-01-02,10786.7001953125
2006-01-03,10818.099609375
2006-01-04,10895.7998046875
2006-01-05,10913.599609375
2006-01-06,10913.599609375
2006-01-09,10962.5
2006-01-10,10869.900390625
2006-01-11,10966.2001953125
2006-01-12,10955.7998046875
2006-01-13,10850.7001953125
2006-01-16,10898.400390625
2006-01-17,10806.2998046875
2006-01-18,10708.099609375
2006-01-19,10821.5
2006-01-20,10740.900390625
2006-01-23,10712.2001953125
2006-01-24,10665.599609375
2006-01-25,10824.099609375
2006-01-26,10890.2001953125
2006-01-27,11023.2001953125
2006-01-30,11038.0
2006-01-31,11104.2998046875
2006-02-01,11221.099609375
2006-02-02,11136.0
2006-02-03,11175.7998046875
2006-02-06,11187.5
2006-02-07,11175.099609375
2006-02-08,11202.599609375
2006-02-09,11344.900390625
2006-02-10,11312.599609375
2006-02-13,11395.5
2006-02-14,11395.900390625
2006-02-15,11377.400390625
2006-02-16,11447.2001953125
2006-02-17,11491.2998046875
2006-02-20,11535.599609375
2006-02-21,11626.900390625
2006-02-22,11755.2998046875
2006-02-23,11739.0
2006-02-24,11786.900390625
2006-02-27,11832.7998046875
2006-02-28,11740.7001953125
2006-03-01,11902.2001953125
2006-03-02,11809.599609375
2006-03-03,11755.7001953125
2006-03-06,11759.099609375
2006-03-07,11701.2998046875
2006-03-08,11629.2001953125
2006-03-09,11699.599609375
2006-03-10,11771.7998046875
2006-03-13,11845.400390625
2006-03-14,11835.0
2006-03-15,11845.7001953125
2006-03-16,11862.5
2006-03-17,11872.900390625
2006-03-20,11922.0
2006-03-21,11933.400390625
2006-03-22,11951.599609375
2006-03-23,11906.2001953125
2006-03-24,11954.400390625
2006-03-27,11839.599609375
2006-03-28,11774.2001953125
2006-03-29,11817.2998046875
2006-03-30,11869.7998046875
2006-03-31,11854.2998046875
2006-04-03,11920.0
2006-04-04,11893.7998046875
2006-04-05,11916.400390625
2006-04-06,11908.2001953125
2006-04-07,11816.7001953125
2006-04-10,11817.5
2006-04-11,11674.599609375
2006-04-12,11601.7001953125
2006-04-13,11609.400390625
2006-04-18,11585.0
2006-04-19,11720.099609375
2006-04-20,11782.599609375
2006-04-21,11913.7998046875
2006-04-24,11901.2998046875
2006-04-25,11920.5
2006-04-26,11925.599609375
2006-04-27,11891.2998046875
2006-04-28,11892.5
2006-05-02,11929.2998046875
2006-05-03,11876.5
2006-05-04,11928.5
2006-05-05,12034.400390625
2006-05-08,12067.7001953125
2006-05-09,12083.2998046875
2006-05-10,12064.7998046875
2006-05-11,12008.400390625
2006-05-12,11710.2001953125
2006-05-15,11587.7001953125
2006-05-16,11595.900390625
2006-05-17,11248.2001953125
2006-05-18,11210.2998046875
2006-05-19,11270.7998046875
2006-05-22,10950.2001953125
2006-05-23,11160.7001953125
2006-05-24,11047.2001953125
2006-05-25,11208.2001953125
2006-05-26,11414.7998046875
2006-05-29,11371.400390625
2006-05-30,11165.599609375
2006-05-31,11340.5
2006-06-01,11346.400390625
2006-06-02,11360.7001953125
2006-06-05,11287.7998046875
2006-06-06,11112.0
2006-06-07,11224.7001953125
2006-06-08,10952.599609375
2006-06-09,11098.2001953125
2006-06-12,11031.400390625
2006-06-13,10797.5
2006-06-14,10852.0
2006-06-15,11036.2998046875
2006-06-16,10962.7998046875
2006-06-19,11056.7998046875
2006-06-20,11103.5
2006-06-21,11155.400390625
2006-06-22,11246.2998046875
2006-06-23,11274.2001953125
2006-06-26,11276.599609375
2006-06-27,11214.5
2006-06-28,11188.7998046875
2006-06-29,11386.599609375
2006-06-30,11548.099609375
2006-07-03,11569.599609375
2006-07-04,11603.099609375
2006-07-05,11521.2001953125
2006-07-06,11636.7998046875
2006-07-07,11626.7001953125
2006-07-10,11649.5
2006-07-11,11535.2001953125
2006-07-12,11537.2998046875
2006-07-13,11375.0
2006-07-14,11240.2001953125
2006-07-17,11179.400390625
2006-07-18,11161.0
2006-07-19,11425.7001953125
2006-07-20,11446.400390625
2006-07-21,11333.900390625
2006-07-24,11561.599609375
2006-07-25,11611.900390625
2006-07-26,11635.2001953125
2006-07-27,11768.400390625
2006-07-28,11887.400390625
2006-07-31,11818.0
2006-08-01,11706.599609375
2006-08-02,11863.0
2006-08-03,11800.7001953125
2006-08-04,11934.099609375
2006-08-07,11790.5
2006-08-08,11834.0
2006-08-09,11911.599609375
2006-08-10,11810.400390625
2006-08-11,11777.2998046875
2006-08-14,11903.2998046875
2006-08-15,11991.2998046875
2006-08-16,12045.900390625
2006-08-17,12087.7998046875
2006-08-18,12067.7998046875
2006-08-21,12054.900390625
2006-08-22,12080.7998046875
2006-08-23,12012.7001953125
2006-08-24,12056.0
2006-08-25,12042.900390625
2006-08-28,12116.599609375
2006-08-29,12146.599609375
2006-08-30,12171.900390625
2006-08-31,12144.7001953125
2006-09-01,12193.0
2006-09-04,12278.599609375
2006-09-05,12212.400390625
2006-09-06,12102.900390625
2006-09-07,12014.5
2006-09-08,12081.7001953125
2006-09-11,12055.2001953125
2006-09-12,12164.900390625
2006-09-13,12206.900390625
2006-09-14,12214.5
2006-09-15,12278.400390625
2006-09-18,12287.7998046875
2006-09-19,12240.900390625
2006-09-20,12426.099609375
2006-09-21,12476.900390625
2006-09-22,12389.5
2006-09-25,12393.2998046875
2006-09-26,12617.400390625
2006-09-27,12950.0
2006-09-28,12930.2001953125
2006-09-29,12934.7001953125
2006-10-02,12915.900390625
2006-10-03,12860.5
2006-10-04,12982.599609375
2006-10-05,13116.400390625
2006-10-06,13152.099609375
2006-10-09,13143.5
2006-10-10,13234.5
2006-10-11,13260.900390625
2006-10-12,13406.900390625
2006-10-13,13454.5
2006-10-16,13476.599609375
2006-10-17,13245.2998046875
2006-10-18,13398.2001953125
2006-10-19,13463.7001953125
2006-10-20,13558.0
2006-10-23,13620.7001953125
2006-10-24,13579.7998046875
2006-10-25,13636.2998046875
2006-10-26,13633.099609375
2006-10-27,13725.7998046875
2006-10-30,13713.2001953125
2006-10-31,13753.0
2006-11-01,13772.599609375
2006-11-02,13719.2998046875
2006-11-03,13794.7001953125
2006-11-06,13968.5
2006-11-07,14058.2998046875
2006-11-08,14090.400390625
2006-11-09,14111.400390625
2006-11-10,14002.400390625
2006-11-13,14091.900390625
2006-11-14,14113.2001953125
2006-11-15,14174.2998046875
2006-11-16,14241.2998046875
2006-11-17,14170.0
2006-11-20,14256.0
2006-11-21,14228.099609375
2006-11-22,14294.599609375
2006-11-23,14284.400390625
2006-11-24,14088.099609375
2006-11-27,13786.7998046875
2006-11-28,13732.099609375
2006-11-29,13978.0
2006-11-30,13849.2998046875
2006-12-01,13660.599609375
2006-12-04,13846.400390625
2006-12-05,14032.5
2006-12-06,14007.099609375
2006-12-07,14062.7998046875
2006-12-08,14076.599609375
2006-12-11,14209.599609375
2006-12-12,14200.2001953125
2006-12-13,14327.5
2006-12-14,14351.900390625
2006-12-15,14387.599609375
2006-12-18,14317.5
2006-12-19,14176.7998046875
2006-12-20,14201.7001953125
2006-12-21,14150.400390625
2006-12-22,14066.099609375
2006-12-27,14199.400390625
2006-12-28,14160.7998046875
2006-12-29,14146.5
2007-01-02,14364.400390625
2007-01-03,14375.099609375
2007-01-04,14382.400390625
2007-01-05,14304.7001953125
2007-01-08,14322.2998046875
2007-01-09,14311.5
2007-01-10,14116.099609375
2007-01-11,14328.7998046875
2007-01-12,14368.2001953125
2007-01-15,14416.7001953125
2007-01-16,14355.599609375
2007-01-17,14295.0
2007-01-18,14265.2998046875
2007-01-19,14397.900390625
2007-01-22,14359.7001953125
2007-01-23,14368.599609375
2007-01-24,14540.7001953125
2007-01-25,14537.2998046875
2007-01-26,14415.400390625
2007-01-29,14507.0
2007-01-30,14553.400390625
2007-01-31,14553.2001953125
2007-02-01,14571.5
2007-02-02,14631.2001953125
2007-02-05,14616.7001953125
2007-02-06,14703.2001953125
2007-02-07,14854.599609375
2007-02-08,14826.0
2007-02-09,14875.5
2007-02-12,14769.0
2007-02-13,14824.599609375
2007-02-14,14905.7001953125
2007-02-15,14876.900390625
2007-02-16,14851.2001953125
2007-02-19,14915.7998046875
2007-02-20,14886.099609375
2007-02-21,14788.7998046875
2007-02-22,14791.2998046875
2007-02-23,14767.099609375
2007-02-26,14856.099609375
2007-02-27,14408.2998046875
2007-02-28,14248.400390625
2007-03-01,14064.900390625
2007-03-02,13962.2001953125
2007-03-05,13749.099609375
2007-03-06,13825.900390625
2007-03-07,13912.7001953125
2007-03-08,14194.0
2007-03-09,14257.2001953125
2007-03-12,14146.5
2007-03-13,13982.900390625
2007-03-14,13602.400390625
2007-03-15,13940.400390625
2007-03-16,13977.400390625
2007-03-19,14250.2001953125
2007-03-20,14323.2001953125
2007-03-21,14310.5
2007-03-22,14490.099609375
2007-03-23,14545.7001953125
2007-03-26,14469.599609375
2007-03-27,14536.7998046875
2007-03-28,14483.0
2007-03-29,14605.2998046875
2007-03-30,14641.7001953125
2007-04-02,14730.7998046875
2007-04-03,14953.2001953125
2007-04-04,14943.099609375
2007-04-05,14974.900390625
2007-04-10,15005.5
2007-04-11,14997.599609375
2007-04-12,14883.0
2007-04-13,14965.2998046875
2007-04-16,15020.7998046875
2007-04-17,14966.0
2007-04-18,14870.400390625
2007-04-19,14821.7001953125
2007-04-20,15080.900390625
2007-04-23,14987.099609375
2007-04-24,14578.7001953125
2007-04-25,14620.400390625
2007-04-26,14611.0
2007-04-27,14403.599609375
2007-04-30,14374.599609375
2007-05-02,14416.900390625
2007-05-03,14395.599609375
2007-05-04,14620.2998046875
2007-05-07,14672.099609375
2007-05-08,14556.7001953125
2007-05-09,14609.400390625
2007-05-10,14575.400390625
2007-05-11,14736.2998046875
2007-05-14,14686.0
2007-05-15,14824.2001953125
2007-05-16,14918.7998046875
2007-05-17,14968.2001953125
2007-05-18,15068.400390625
2007-05-21,15055.5
2007-05-22,15070.900390625
2007-05-23,15223.900390625
2007-05-24,15094.900390625
2007-05-25,15053.2001953125
2007-05-28,15124.599609375
2007-05-29,15188.599609375
2007-05-30,15137.2998046875
2007-05-31,15329.400390625
2007-06-01,15501.5
2007-06-04,15414.2998046875
2007-06-05,15314.900390625
2007-06-06,14928.7998046875
2007-06-07,14725.900390625
2007-06-08,14816.5
2007-06-11,14940.599609375
2007-06-12,14764.2998046875
2007-06-13,14829.7998046875
2007-06-14,15078.400390625
2007-06-15,15252.099609375
2007-06-18,15103.599609375
2007-06-19,15000.2001953125
2007-06-20,15035.7001953125
2007-06-21,14882.400390625
2007-06-22,14784.900390625
2007-06-25,14848.2998046875
2007-06-26,14755.2001953125
2007-06-27,14681.7001953125
2007-06-28,14819.900390625
2007-06-29,14892.0
2007-07-02,14804.7001953125
2007-07-03,14869.400390625
2007-07-04,14989.7001953125
2007-07-05,14907.400390625
2007-07-06,15058.2998046875
2007-07-09,14974.7001953125
2007-07-10,14823.900390625
2007-07-11,14766.2001953125
2007-07-12,14941.7998046875
2007-07-13,15023.5
2007-07-16,15110.400390625
2007-07-17,15153.7998046875
2007-07-18,15058.599609375
2007-07-19,15207.2998046875
2007-07-20,14930.099609375
2007-07-23,15056.7001953125
2007-07-24,14913.2998046875
2007-07-25,14937.7001953125
2007-07-26,14540.400390625
2007-07-27,14587.5
2007-07-30,14507.900390625
2007-07-31,14802.400390625
2007-08-01,14595.7001953125
2007-08-02,14678.599609375
2007-08-03,14534.2998046875
2007-08-06,14432.099609375
2007-08-07,14652.900390625
2007-08-08,15004.2001953125
2007-08-09,14838.2998046875
2007-08-10,14453.900390625
2007-08-13,14731.7998046875
2007-08-14,14553.099609375
2007-08-15,14520.5
2007-08-16,13979.7001953125
2007-08-17,14237.5
2007-08-20,14269.099609375
2007-08-21,14239.7998046875
2007-08-22,14359.2001953125
2007-08-23,14292.5
2007-08-24,14334.400390625
2007-08-27,14305.5
2007-08-28,14124.7998046875
2007-08-29,14183.599609375
2007-08-30,14313.400390625
2007-08-31,14479.7998046875
2007-09-03,14546.900390625
2007-09-04,14590.099609375
2007-09-05,14240.099609375
2007-09-06,14198.400390625
2007-09-07,13873.400390625
2007-09-10,13726.2998046875
2007-09-11,13965.5
2007-09-12,13980.400390625
2007-09-13,14077.7998046875
2007-09-14,13861.0
2007-09-17,13696.900390625
2007-09-18,14042.0
2007-09-19,14494.7998046875
2007-09-20,14427.099609375
2007-09-21,14450.599609375
2007-09-24,14494.7001953125
2007-09-25,14311.900390625
2007-09-26,14513.7001953125
2007-09-27,14581.599609375
2007-09-28,14576.5
2007-10-01,14603.0
2007-10-02,14790.0
2007-10-03,14783.7998046875
2007-10-04,14718.0
2007-10-05,14892.099609375
2007-10-08,14809.0
2007-10-09,14862.7001953125
2007-10-10,14863.7998046875
2007-10-11,15100.0
2007-10-12,15261.2998046875
2007-10-15,15187.5
2007-10-16,15279.7001953125
2007-10-17,15430.5
2007-10-18,15507.099609375
2007-10-19,15529.7001953125
2007-10-22,15327.7998046875
2007-10-23,15429.599609375
2007-10-24,15231.2998046875
2007-10-25,15386.0
2007-10-26,15603.900390625
2007-10-29,15738.099609375
