Date,Open,High,Low,Close,Volume,Vol30,RegimeFlag,EVT_DotCom_Crisis,EVT_Spain_Credit_Boom,EVT_Global_Financial_Crisis,EVT_Euro_Sovereign_Crisis,EVT_Post_Crisis_Recovery,EVT_Brexit_2016,EVT_LateCycle_Weakness,EVT_COVID_Pandemic,EVT_Reopening_Recovery,EVT_Ukraine_War,EVT_ECB_Rate_Hike_Cycle,EVT_Profits_Buybacks_Consolidation,MACRO_ECB_Deposit_Rate,MACRO_Inflation_HICP_EA,MACRO_IBEX35,Dividends,Adj Close,MA_10,MA_50,MA_ratio,ROC_10,Close_lag1,Close_lag3,Close_lag5,Vol30_lag5,RegimeFlag_lag5,MACRO_ECB_Deposit_Rate_lag1,MACRO_Inflation_HICP_EA_lag1,MACRO_IBEX35_lag1,MACRO_IBEX35_lag2
2012-09-13,6.591000080108643,6.599999904632568,6.425000190734863,6.511000156402588,36430225,2.482644461271202,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,7935.89990234375,0,3.224037170410156,6.338299989700317,5.562519998550415,0.1394655644118259,13.136403595625534,6.630000114440918,6.489999771118164,6.389999866485596,2.9728156850367515,0.0,0.0,2.6,7992.10009765625,7930.39990234375
2012-09-14,6.695000171661377,6.75,6.603000164031982,6.679999828338623,65324559,2.0928204985133747,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8154.5,0,3.3077192306518555,6.398999977111816,5.592499990463256,0.1442109947293453,9.995058104567178,6.511000156402588,6.570000171661377,6.510000228881836,2.881848704303811,0.0,0.0,2.6,7935.89990234375,7992.10009765625
2012-09-17,6.565000057220459,6.699999809265137,6.5,6.671999931335449,36292673,1.97474192007121,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8148.0,0,3.3037588596343994,6.458199977874756,5.623739986419678,0.14838168078007685,9.736842352927887,6.679999828338623,6.630000114440918,6.489999771118164,2.8133795107351096,0.0,0.0,2.6,8154.5,7935.89990234375
2012-09-18,6.626999855041504,6.631999969482422,6.420000076293945,6.480000019073486,67713912,2.033546866622879,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8058.2998046875,0,3.208686351776123,6.500199985504151,5.65233998298645,0.15000159315783557,6.930694393724757,6.671999931335449,6.511000156402588,6.570000171661377,2.800083858694135,0.0,0.0,2.6,8148.0,8154.5
2012-09-19,6.506999969482422,6.547999858856201,6.383999824523926,6.453000068664551,55068910,2.0344793975050863,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8098.7998046875,0,3.195317506790161,6.538600015640259,5.678039979934693,0.15155934772327262,6.327241985242327,6.480000019073486,6.679999828338623,6.630000114440918,2.784477454856398,0.0,0.0,2.6,8058.2998046875,8148.0
2012-09-20,6.401000022888184,6.448999881744385,6.241000175476074,6.315999984741211,252801270,2.069979732343586,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8022.10009765625,0,3.127478837966919,6.53120002746582,5.703619976043701,0.14509733378067158,-1.1580576414797927,6.453000068664551,6.671999931335449,6.511000156402588,2.482644461271202,0.0,0.0,2.6,8098.7998046875,8058.2998046875
2012-09-21,6.315999984741211,6.550000190734863,6.28000020980835,6.550000190734863,600901855,2.151178322303557,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8230.7001953125,0,3.243349313735962,6.535200023651123,5.7330199813842775,0.13992277104765183,0.6144387165389897,6.315999984741211,6.480000019073486,6.679999828338623,2.0928204985133747,0.0,0.0,2.6,8022.10009765625,8098.7998046875
2012-09-24,6.489999771118164,6.514999866485596,6.392000198364258,6.46999979019165,406926150,2.1746187749415524,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8138.39990234375,0,3.203734874725342,6.533200025558472,5.763979978561402,0.1334529352735634,-0.30816612683898237,6.550000190734863,6.453000068664551,6.671999931335449,1.97474192007121,0.0,0.0,2.6,8230.7001953125,8022.10009765625
2012-09-25,6.4679999351501465,6.544000148773193,6.452000141143799,6.519000053405762,88078505,2.173259848607949,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,8175.0,0,3.2279975414276123,6.52810001373291,5.795419979095459,0.12642397570500274,-0.7762574874137118,6.46999979019165,6.315999984741211,6.480000019073486,2.033546866622879,0.0,0.0,2.6,8138.39990234375,8230.7001953125
2012-09-26,6.440000057220459,6.445000171661377,6.201000213623047,6.203999996185303,125045247,2.3784960717865604,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,7854.39990234375,0,3.0720200538635254,6.485500001907349,5.820299978256226,0.11428964591794433,-6.425341039251819,6.519000053405762,6.550000190734863,6.453000068664551,2.0344793975050863,0.0,0.0,2.6,8175.0,8138.39990234375
2012-09-27,6.248000144958496,6.297999858856201,6.122000217437744,6.230000019073486,60378185,2.282723182891637,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,7842.2998046875,0,3.0848944187164307,6.457399988174439,5.844899978637695,0.10479221402852867,-4.315775312227266,6.203999996185303,6.46999979019165,6.315999984741211,2.069979732343586,0.0,0.0,2.6,7854.39990234375,8175.0
2012-09-28,6.289999961853027,6.309999942779541,6.076000213623047,6.11299991607666,101924346,2.3014721698316114,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,7708.5,0,3.02695894241333,6.4006999969482425,5.874959974288941,0.08948827310486207,-8.488022856775746,6.230000019073486,6.519000053405762,6.550000190734863,2.151178322303557,0.0,0.0,2.6,7842.2998046875,7854.39990234375
2012-10-01,6.046999931335449,6.119999885559082,6.01200008392334,6.084000110626221,359136531,2.265829230481811,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.596774193548387,7784.10009765625,1,3.062191963195801,6.34190001487732,5.90419997215271,0.07413367514464819,-8.812947043773967,6.11299991607666,6.203999996185303,6.46999979019165,2.1746187749415524,0.0,0.0,2.6,7708.5,7842.2998046875
2012-10-02,6.027999877929688,6.215000152587891,6.010000228881836,6.139999866485596,195935357,2.2620678668103142,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5935483870967744,7867.10009765625,0,3.090378761291504,6.30789999961853,5.93839997291565,0.06222215216019911,-5.246915919554329,6.084000110626221,6.230000019073486,6.519000053405762,2.173259848607949,0.0,0.0,2.596774193548387,7784.10009765625,7708.5
2012-10-03,6.129000186920166,6.136000156402588,6.014999866485596,6.059999942779541,60489579,2.211887382247056,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5903225806451613,7826.7001953125,0,3.050112724304199,6.268599987030029,5.97089997291565,0.049858482886125044,-6.0901924950132695,6.139999866485596,6.11299991607666,6.203999996185303,2.3784960717865604,0.0,0.0,2.5935483870967744,7867.10009765625,7784.10009765625
2012-10-04,6.091000080108643,6.119999885559082,6.0,6.02400016784668,156955515,2.186681977354748,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5870967741935487,7812.7998046875,0,3.0319936275482178,6.239400005340576,5.993219976425171,0.04107642133673961,-4.623176339454904,6.059999942779541,6.084000110626221,6.230000019073486,2.282723182891637,0.0,0.0,2.5903225806451613,7826.7001953125,7867.10009765625
2012-10-05,6.048999786376953,6.21999979019165,6.0320000648498535,6.21999979019165,92590108,2.256641737955172,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.583870967741936,7954.39990234375,0,3.130643606185913,6.206399965286255,6.014619970321656,0.03188563798060584,-5.0381739073841025,6.02400016784668,6.139999866485596,6.11299991607666,2.3014721698316114,0.0,0.0,2.5870967741935487,7812.7998046875,7826.7001953125
2012-10-08,6.165999889373779,6.215000152587891,6.151000022888184,6.164999961853027,71089102,2.245240864255716,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.574193548387097,7891.0,0,3.1029610633850098,6.175899982452393,6.030519971847534,0.02410737569621535,-4.7140624146695504,6.21999979019165,6.059999942779541,6.084000110626221,2.265829230481811,0.0,0.0,2.583870967741936,7954.39990234375,7812.7998046875
2012-10-09,6.171999931335449,6.184999942779541,6.006999969482422,6.020999908447266,54092432,2.2910560611904724,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.570967741935484,7745.39990234375,0,3.030482769012451,6.126099967956543,6.044459972381592,0.01350658221710166,-7.639210628604354,6.164999961853027,6.02400016784668,6.139999866485596,2.2620678668103142,0.0,0.0,2.574193548387097,7891.0,7954.39990234375
2012-10-10,5.998000144958496,6.034999847412109,5.90500020980835,5.921999931335449,115682478,2.313181827464388,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.567741935483871,7668.0,0,2.9806549549102783,6.097899961471557,6.057299966812134,0.006702655454058792,-4.545455593540437,6.020999908447266,6.21999979019165,6.059999942779541,2.211887382247056,0.0,0.0,2.570967741935484,7745.39990234375,7891.0
2012-10-11,5.872000217437744,6.059000015258789,5.815000057220459,6.01800012588501,40271421,2.3101488294896466,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.564516129032258,7734.7001953125,0,3.0289735794067383,6.07669997215271,6.07883996963501,-0.0003520404374830477,-3.402887520697062,5.921999931335449,6.164999961853027,6.02400016784668,2.186681977354748,0.0,0.0,2.567741935483871,7668.0,7745.39990234375
2012-10-12,5.973999977111816,6.113999843597412,5.929999828338623,5.929999828338623,23991661,2.0942089639430423,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5612903225806454,7652.39990234375,0,2.984680891036988,6.058399963378906,6.090459966659546,-0.005263970776615112,-2.9936216301387875,6.01800012588501,6.020999908447266,6.21999979019165,2.256641737955172,0.0,0.0,2.564516129032258,7734.7001953125,7668.0
2012-10-15,5.933000087738037,6.0,5.900000095367432,5.955999851226807,54062312,2.0959630389338537,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5516129032258066,7678.5,0,2.997767448425293,6.045599937438965,6.097779960632324,-0.008557216483742747,-2.1038832523334605,5.929999828338623,5.921999931335449,6.164999961853027,2.245240864255716,0.0,0.0,2.5612903225806454,7652.39990234375,7734.7001953125
2012-10-16,6.019000053405762,6.329999923706055,5.994999885559082,6.311999797821045,40235568,2.3656360483793875,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.548387096774193,7940.2001953125,0,3.1769492626190186,6.06279993057251,6.1092199611663816,-0.007598356400480455,2.8013018741952944,5.955999851226807,6.01800012588501,6.020999908447266,2.2910560611904724,0.0,0.0,2.5516129032258066,7678.5,7652.39990234375
2012-10-17,6.461999893188477,6.664000034332275,6.433000087738037,6.664000034332275,53736753,2.563804846799697,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.545161290322581,8128.2001953125,0,3.354117155075073,6.123199939727783,6.128099966049194,-0.0007995996064943389,9.966998304552742,6.311999797821045,5.929999828338623,5.921999931335449,2.313181827464388,0.0,0.0,2.548387096774193,7940.2001953125,7678.5
2012-10-18,6.6479997634887695,6.706999778747559,6.539999961853027,6.650000095367432,39178347,2.3886212620440084,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.541935483870968,8100.2998046875,0,3.3470711708068848,6.185799932479858,6.147919969558716,0.006161427459808078,10.391764775539848,6.664000034332275,5.955999851226807,6.01800012588501,2.3101488294896466,0.0,0.0,2.545161290322581,8128.2001953125,7940.2001953125
2012-10-19,6.570000171661377,6.613999843597412,6.410999774932861,6.447999954223633,102250652,2.434881906302171,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5387096774193547,7913.39990234375,0,3.2454001903533936,6.208599948883057,6.164079971313477,0.007222485395512068,3.665597616120775,6.650000095367432,6.311999797821045,5.929999828338623,2.0942089639430423,0.0,0.0,2.541935483870968,8100.2998046875,8128.2001953125
2012-10-22,6.449999809265137,6.494999885559082,6.349999904632568,6.389999866485596,18936725,2.439825388016026,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5290322580645164,7877.10009765625,0,3.216206789016724,6.231099939346313,6.178579969406128,0.008500330205361672,3.649633512162098,6.447999954223633,6.664000034332275,5.955999851226807,2.0959630389338537,0.0,0.0,2.5387096774193547,7913.39990234375,8100.2998046875
2012-10-23,6.369999885559082,6.388999938964844,6.209000110626221,6.293000221252441,147793036,2.442682632296296,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5258064516129037,7747.7001953125,0,3.1673855781555176,6.258299970626831,6.190039978027344,0.011027391235240547,4.517527270239086,6.389999866485596,6.650000095367432,6.311999797821045,2.3656360483793875,0.0,0.0,2.5290322580645164,7877.10009765625,7913.39990234375
2012-10-24,6.289999961853027,6.3379998207092285,6.156000137329102,6.297999858856201,24136012,2.435312556771352,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.52258064516129,7791.5,0,3.1699025630950928,6.295899963378906,6.201199979782104,0.015271235229560975,6.349205198926122,6.293000221252441,6.447999954223633,6.664000034332275,2.563804846799697,0.0,0.0,2.5258064516129037,7747.7001953125,7877.10009765625
2012-10-25,6.269999980926514,6.334000110626221,6.206999778747559,6.250999927520752,17530861,2.41824789324642,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5193548387096776,7779.2001953125,0,3.146246194839477,6.319199943542481,6.20701997756958,0.018073079574141504,3.871714801625692,6.297999858856201,6.389999866485596,6.650000095367432,2.3886212620440084,0.0,0.0,2.52258064516129,7791.5,7747.7001953125
2012-10-26,6.159999847412109,6.284999847412109,6.070000171661377,6.284999847412109,32727871,2.3676394131868714,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5161290322580645,7775.60009765625,0,3.1633596420288086,6.354699945449829,6.211919975280762,0.022984837334871333,5.986509769814696,6.250999927520752,6.293000221252441,6.447999954223633,2.434881906302171,0.0,0.0,2.5193548387096776,7779.2001953125,7791.5
2012-10-29,6.245999813079834,6.28000020980835,6.177000045776367,6.230999946594238,17376812,2.3708782367560683,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5064516129032257,7728.60009765625,0,3.136180639266968,6.382199954986572,6.218339977264404,0.026351080565114815,4.617194463340812,6.284999847412109,6.297999858856201,6.389999866485596,2.439825388016026,0.0,0.0,2.5161290322580645,7775.60009765625,7779.2001953125
2012-10-30,6.264999866485596,6.322000026702881,6.216000080108643,6.322000026702881,17356201,2.333990494897304,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.503225806451613,7833.89990234375,0,3.1819822788238525,6.383199977874756,6.2251799774169925,0.025384005126118492,0.15843202158036807,6.230999946594238,6.250999927520752,6.293000221252441,2.442682632296296,0.0,0.0,2.5064516129032257,7728.60009765625,7775.60009765625
2012-10-31,6.320000171661377,6.46999979019165,6.302000045776367,6.436999797821045,37952931,2.3576579755749045,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.5,7842.89990234375,0,3.2398643493652344,6.3604999542236325,6.237659969329834,0.019693280091860554,-3.4063660765568327,6.322000026702881,6.284999847412109,6.297999858856201,2.435312556771352,0.0,0.0,2.503225806451613,7833.89990234375,7728.60009765625
2012-11-01,6.360000133514404,6.519999980926514,6.335999965667725,6.453000068664551,21161544,2.322886335199017,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.49,7886.39990234375,0,3.2479166984558105,6.340799951553345,6.252519969940185,0.014119104303157437,-2.962406374100901,6.436999797821045,6.230999946594238,6.250999927520752,2.41824789324642,0.0,0.0,2.5,7842.89990234375,7833.89990234375
2012-11-02,6.449999809265137,6.554999828338623,6.373000144958496,6.501999855041504,20150656,2.225347030675041,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.48,7968.89990234375,0,3.2725796699523926,6.346199941635132,6.267999963760376,0.012476065463765673,0.8374674503913271,6.453000068664551,6.322000026702881,6.284999847412109,2.3676394131868714,0.0,0.0,2.49,7886.39990234375,7842.89990234375
2012-11-05,6.419000148773193,6.453999996185303,6.289999961853027,6.331999778747559,42265240,2.2658645721936543,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.45,7818.60009765625,0,3.1870152950286865,6.340399932861328,6.277879962921142,0.009958771163106839,-0.9076696236292148,6.501999855041504,6.436999797821045,6.230999946594238,2.3708782367560683,0.0,0.0,2.48,7968.89990234375,7886.39990234375
2012-11-06,6.331999778747559,6.363999843597412,6.275000095367432,6.328999996185303,19152493,2.26076817771583,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.44,7837.60009765625,0,3.1855053901672363,6.343999910354614,6.288099966049194,0.00888979892292352,0.5720606017346697,6.331999778747559,6.453000068664551,6.322000026702881,2.333990494897304,0.0,0.0,2.45,7818.60009765625,7968.89990234375
2012-11-07,6.395999908447266,6.408999919891357,6.070000171661377,6.093999862670898,32413333,2.18761078643643,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.43,7660.7001953125,0,3.067225217819214,6.323599910736084,6.293119964599609,0.004843375989641352,-3.2391235433014365,6.328999996185303,6.501999855041504,6.436999797821045,2.3576579755749045,0.0,0.0,2.44,7837.60009765625,7818.60009765625
2012-11-08,6.125999927520752,6.175000190734863,6.040999889373779,6.090000152587891,19904991,2.1859168888951777,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.42,7624.10009765625,0,3.065213203430176,6.307499933242798,6.299819965362548,0.0012190773581586267,-2.5755843353003627,6.093999862670898,6.331999778747559,6.453000068664551,2.322886335199017,0.0,0.0,2.43,7660.7001953125,7837.60009765625
2012-11-09,6.090000152587891,6.135000228881836,5.914999961853027,6.090000152587891,29708670,2.1585691463936376,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.41,7636.60009765625,0,3.065213203430176,6.287999963760376,6.300159969329834,-0.0019301106049139927,-3.1026205180340827,6.090000152587891,6.328999996185303,6.501999855041504,2.225347030675041,0.0,0.0,2.42,7624.10009765625,7660.7001953125
2012-11-12,6.079999923706055,6.079999923706055,5.989999771118164,6.019999980926514,13364894,2.1672893621399494,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.38,7567.7998046875,0,3.029980182647705,6.266899967193604,6.298959970474243,-0.005089729642816843,-3.3862938128101483,6.090000152587891,6.093999862670898,6.331999778747559,2.2658645721936543,0.0,0.0,2.41,7636.60009765625,7624.10009765625
2012-11-13,5.954999923706055,6.239999771118164,5.941999912261963,6.22599983215332,20765327,2.2509408067458283,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.37,7693.39990234375,0,3.133663415908813,6.257299947738647,6.302279968261718,-0.00713710288174918,-1.5185098725731483,6.019999980926514,6.090000152587891,6.328999996185303,2.26076817771583,0.0,0.0,2.38,7567.7998046875,7636.60009765625
2012-11-14,6.2230000495910645,6.321000099182129,6.13700008392334,6.235000133514404,24034768,2.235949161415074,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.3600000000000003,7673.0,0,3.138192653656006,6.237099981307983,6.305599975585937,-0.01086335868801902,-3.1381026977042703,6.22599983215332,6.090000152587891,6.093999862670898,2.18761078643643,0.0,0.0,2.37,7693.39990234375,7567.7998046875
2012-11-15,6.170000076293945,6.324999809265137,6.15500020980835,6.270999908447266,18587796,2.233298674730982,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.35,7695.5,0,3.156312227249145,6.218899965286255,6.303219976425171,-0.01337729151993483,-2.820396068195763,6.235000133514404,6.019999980926514,6.090000152587891,2.1859168888951777,0.0,0.0,2.3600000000000003,7673.0,7693.39990234375
2012-11-16,6.249000072479248,6.297999858856201,6.11299991607666,6.11299991607666,37234000,2.2059018104840504,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.3400000000000003,7588.2001953125,0,3.0767884254455566,6.179999971389771,6.295279970169068,-0.018312132157039085,-5.982773725582624,6.270999908447266,6.22599983215332,6.090000152587891,2.1585691463936376,0.0,0.0,2.35,7695.5,7673.0
2012-11-19,6.173999786376953,6.27899980545044,6.086999893188477,6.275000095367432,27207922,2.252841672694589,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.31,7763.7998046875,0,3.1583263874053955,6.174300003051758,6.290979976654053,-0.018547185658720378,-0.9001845447221601,6.11299991607666,6.235000133514404,6.019999980926514,2.1672893621399494,0.0,0.0,2.3400000000000003,7588.2001953125,7695.5
2012-11-20,6.234000205993652,6.300000190734863,6.191999912261963,6.300000190734863,13587346,2.206435893940792,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.3000000000000003,7778.7001953125,0,3.1709089279174805,6.171400022506714,6.285579977035522,-0.018165380910905027,-0.45820517408624584,6.275000095367432,6.270999908447266,6.22599983215332,2.2509408067458283,0.0,0.0,2.31,7763.7998046875,7588.2001953125
2012-11-21,6.258999824523926,6.364999771118164,6.216000080108643,6.355000019073486,16507807,2.182628742516324,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.29,7805.39990234375,0,3.198591709136963,6.1975000381469725,6.2800799751281735,-0.013149504036294668,4.2829038773262385,6.300000190734863,6.11299991607666,6.235000133514404,2.235949161415074,0.0,0.0,2.3000000000000003,7778.7001953125,7763.7998046875
2012-11-22,6.361000061035156,6.429999828338623,6.331999778747559,6.429999828338623,14108150,2.174605166506113,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.28,7875.60009765625,0,3.236339807510376,6.2315000057220455,6.278459968566895,-0.007479535280937477,5.582917360129347,6.355000019073486,6.275000095367432,6.270999908447266,2.233298674730982,0.0,0.0,2.29,7805.39990234375,7778.7001953125
2012-11-23,6.440000057220459,6.460000038146973,6.361000061035156,6.460000038146973,15667280,2.1508156208726064,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.27,7909.60009765625,0,3.2514398097991943,6.2684999942779545,6.2740599727630615,-0.0008861851033054036,6.07553163035397,6.429999828338623,6.300000190734863,6.11299991607666,2.2059018104840504,0.0,0.0,2.28,7875.60009765625,7805.39990234375
2012-11-26,6.449999809265137,6.460000038146973,6.386000156402588,6.420000076293945,15020476,2.1572592252357308,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.24,7874.7998046875,0,3.231306552886963,6.308500003814697,6.269019975662231,0.0062976395522325035,6.644519877654043,6.460000038146973,6.355000019073486,6.275000095367432,2.252841672694589,0.0,0.0,2.27,7909.60009765625,7875.60009765625
2012-11-27,6.46999979019165,6.489999771118164,6.355000019073486,6.413000106811523,22651545,1.8692411107061773,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2300000000000004,7863.7001953125,0,3.227783679962158,6.327200031280517,6.267679977416992,0.00949634539063604,3.0035380613482543,6.420000076293945,6.429999828338623,6.300000190734863,2.206435893940792,0.0,0.0,2.24,7874.7998046875,7909.60009765625
2012-11-28,6.372000217437744,6.40500020980835,6.26800012588501,6.35099983215332,23036051,1.5608137536996207,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.22,7837.60009765625,0,3.19657826423645,6.338800001144409,6.265639972686768,0.011676385616882001,1.8604602430622785,6.413000106811523,6.460000038146973,6.355000019073486,2.182628742516324,0.0,0.0,2.2300000000000004,7863.7001953125,7874.7998046875
2012-11-29,6.420000076293945,6.547999858856201,6.409999847412109,6.547999858856201,43323680,1.6696373838081475,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.21,7973.7001953125,0,3.2957324981689453,6.366499996185302,6.270279970169067,0.015345411444784407,4.417157621638723,6.35099983215332,6.420000076293945,6.429999828338623,2.174605166506113,0.0,0.0,2.22,7837.60009765625,7863.7001953125
2012-11-30,6.505000114440918,6.550000190734863,6.480000019073486,6.52400016784668,30643995,1.5725620259908912,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7934.60009765625,0,3.2836525440216064,6.407600021362304,6.269759969711304,0.021984900907992433,6.723380621830599,6.547999858856201,6.413000106811523,6.460000038146973,2.1508156208726064,0.0,0.0,2.21,7973.7001953125,7837.60009765625
2012-12-03,6.545000076293945,6.599999904632568,6.4670000076293945,6.5,24933490,1.5644558570205342,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7889.2001953125,0,3.2715723514556885,6.430100011825561,6.270359973907471,0.025475417453353355,3.5856557962234303,6.52400016784668,6.35099983215332,6.420000076293945,2.1572592252357308,0.0,0.0,2.2,7934.60009765625,7973.7001953125
2012-12-04,6.484000205993652,6.564000129699707,6.4670000076293945,6.552000045776367,30349441,1.5404439186293395,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7902.39990234375,0,3.2977452278137207,6.455299997329712,6.271019973754883,0.029385972991007536,3.9999975779700714,6.5,6.547999858856201,6.413000106811523,1.8692411107061773,0.0,0.0,2.2,7889.2001953125,7934.60009765625
2012-12-05,6.590000152587891,6.626999855041504,6.531000137329102,6.590000152587891,44010188,1.5424074818102749,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7883.2001953125,0,3.316870212554932,6.4788000106811525,6.278739976882934,0.031863086309482425,3.6978777782704864,6.552000045776367,6.52400016784668,6.35099983215332,1.5608137536996207,0.0,0.0,2.2,7902.39990234375,7889.2001953125
2012-12-06,6.619999885559082,6.670000076293945,6.544000148773193,6.632999897003174,34025510,1.535107419913404,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7910.7998046875,0,3.338514566421509,6.499100017547607,6.286799974441529,0.03376917413774372,3.1570773574499666,6.590000152587891,6.5,6.547999858856201,1.6696373838081475,0.0,0.0,2.2,7883.2001953125,7902.39990234375
2012-12-07,6.64300012588501,6.670000076293945,6.545000076293945,6.570000171661377,26854820,1.5480499550239628,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7848.5,0,3.30680513381958,6.510100030899048,6.295939979553222,0.03401558020586837,1.7027884344402722,6.632999897003174,6.552000045776367,6.52400016784668,1.5725620259908912,0.0,0.0,2.2,7910.7998046875,7883.2001953125
2012-12-10,6.499000072479248,6.50600004196167,6.353000164031982,6.50600004196167,42835487,1.5507979451302851,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7804.39990234375,0,3.274592876434326,6.518700027465821,6.304379978179932,0.033995420648449404,1.339563312238612,6.570000171661377,6.590000152587891,6.5,1.5644558570205342,0.0,0.0,2.2,7848.5,7910.7998046875
2012-12-11,6.497000217437744,6.639999866485596,6.478000164031982,6.619999885559082,35141738,1.560149913326298,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7920.89990234375,0,3.3319711685180664,6.5394000053405765,6.3139799785614015,0.03570173290770162,3.2278149898624653,6.50600004196167,6.632999897003174,6.552000045776367,1.5404439186293395,0.0,0.0,2.2,7804.39990234375,7848.5
2012-12-12,6.642000198364258,6.699999809265137,6.627999782562256,6.697000026702881,37661144,1.5406516709009692,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,7986.7998046875,0,3.3707263469696045,6.574000024795533,6.326719980239869,0.03908503068382818,5.447964158302443,6.619999885559082,6.570000171661377,6.590000152587891,1.5424074818102749,0.0,0.0,2.2,7920.89990234375,7804.39990234375
2012-12-13,6.705999851226807,6.751999855041504,6.666999816894531,6.751999855041504,28535475,1.5455379510998433,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,8017.10009765625,0,3.398409605026245,6.594400024414062,6.341279973983765,0.0399162395397723,3.115455109691112,6.697000026702881,6.50600004196167,6.632999897003174,1.535107419913404,0.0,0.0,2.2,7986.7998046875,7920.89990234375
2012-12-14,6.739999771118164,6.820000171661377,6.710999965667725,6.800000190734863,32190976,1.544918409761626,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,8024.10009765625,0,3.422568321228028,6.622000026702881,6.352879981994629,0.04236189656832701,4.230533657071933,6.751999855041504,6.619999885559082,6.570000171661377,1.5480499550239628,0.0,0.0,2.2,8017.10009765625,7986.7998046875
